Twitter,tesla,53.84615384615385,17.307692307692307,28.846153846153843,medium risk,0.5
Twitter,btc,38.23529411764706,11.76470588235294,50.0,medium risk,0.5
Twitter,bitcoin,40.0,14.000000000000002,46.0,medium risk,0.5
bitcoin,46.15384615384615,13.461538461538462,40.38461538461539,medium risk,0.15108653846153844
BTC,46.15384615384615,9.615384615384617,44.230769230769226,medium risk,0.18448269230769226
bitcoin,60.0,12.0,28.000000000000004,low risk. Good reputation,0.262768
tesla
,49.01960784313725,9.803921568627452,41.17647058823529,medium risk,0.2316117647058824
bitcoin
,49.01960784313725,9.803921568627452,41.17647058823529,medium risk,0.2316117647058824

,49.01960784313725,9.803921568627452,41.17647058823529,medium risk,0.2316117647058824

,49.01960784313725,9.803921568627452,41.17647058823529,medium risk,0.2316117647058824

,49.01960784313725,9.803921568627452,41.17647058823529,medium risk,0.2316117647058824
tesla
,50.0,9.615384615384617,40.38461538461539,low risk. Good reputation,0.22596730769230763
bitcoin
,50.0,9.615384615384617,40.38461538461539,low risk. Good reputation,0.22596730769230763

,50.0,9.615384615384617,40.38461538461539,low risk. Good reputation,0.22596730769230763

,50.0,9.615384615384617,40.38461538461539,low risk. Good reputation,0.22596730769230763

,50.0,9.615384615384617,40.38461538461539,low risk. Good reputation,0.22596730769230763
tesla
,62.745098039215684,11.76470588235294,25.49019607843137,low risk. Good reputation,0.3037705882352942
bitcoin
,62.745098039215684,11.76470588235294,25.49019607843137,low risk. Good reputation,0.3037705882352942

,62.745098039215684,11.76470588235294,25.49019607843137,low risk. Good reputation,0.3037705882352942

,62.745098039215684,11.76470588235294,25.49019607843137,low risk. Good reputation,0.3037705882352942

,62.745098039215684,11.76470588235294,25.49019607843137,low risk. Good reputation,0.3037705882352942
tesla
,58.82352941176471,15.686274509803921,25.49019607843137,low risk. Good reputation,0.2743313725490195
bitcoin
,58.82352941176471,15.686274509803921,25.49019607843137,low risk. Good reputation,0.2743313725490195

,58.82352941176471,15.686274509803921,25.49019607843137,low risk. Good reputation,0.2743313725490195

,58.82352941176471,15.686274509803921,25.49019607843137,low risk. Good reputation,0.2743313725490195

,58.82352941176471,15.686274509803921,25.49019607843137,low risk. Good reputation,0.2743313725490195
tesla
,60.78431372549019,17.647058823529413,21.568627450980394,low risk. Good reputation,0.23570588235294115
bitcoin
,60.78431372549019,17.647058823529413,21.568627450980394,low risk. Good reputation,0.23570588235294115

,60.78431372549019,17.647058823529413,21.568627450980394,low risk. Good reputation,0.23570588235294115

,60.78431372549019,17.647058823529413,21.568627450980394,low risk. Good reputation,0.23570588235294115

,60.78431372549019,17.647058823529413,21.568627450980394,low risk. Good reputation,0.23570588235294115
TSLA,42.30769230769231,19.230769230769234,38.46153846153847,medium risk,0.1661269230769231
meta,50.98039215686274,11.76470588235294,37.254901960784316,medium risk,0.20072549019607847
meta,50.98039215686274,11.76470588235294,37.254901960784316,medium risk,0.20072549019607847
bitcoin,38.46153846153847,7.6923076923076925,53.84615384615385,medium risk,0.14002692307692313
bitcoin,38.46153846153847,7.6923076923076925,53.84615384615385,medium risk,0.14002692307692313
tesla,38.46153846153847,7.6923076923076925,53.84615384615385,medium risk,0.18962307692307692
tesla,41.66666666666667,8.333333333333332,50.0,medium risk,0.139575
tesla,43.75,0.0,56.25,low risk. Good reputation,0.27514375
tesla,45.45454545454545,9.090909090909092,45.45454545454545,medium risk,0.2234272727272727
riot,51.85185185185185,7.4074074074074066,40.74074074074074,low risk. Good reputation,0.2722888888888889
riot,36.36363636363637,18.181818181818183,45.45454545454545,high risk. Bad reputation,0.13823636363636363
netflix,54.166666666666664,8.333333333333332,37.5,low risk. Good reputation,0.28355
bitcoin,29.411764705882355,11.76470588235294,58.82352941176471,high risk. Bad reputation,0.1601705882352941
riot,60.0,20.0,20.0,medium risk,0.37716
riot,52.63157894736842,10.526315789473683,36.84210526315789,low risk. Good reputation,0.29122631578947367
riot,72.72727272727273,0.0,27.27272727272727,very low risk. Very good reputation,0.4776727272727273
netflix,78.57142857142857,0.0,21.428571428571427,very low risk. Very good reputation,0.49844285714285713
netflix,75.0,0.0,25.0,very low risk. Very good reputation,0.46420500000000003
tesla,71.42857142857143,0.0,28.57142857142857,very low risk. Very good reputation,0.44210000000000005
tesla,54.54545454545454,9.090909090909092,36.36363636363637,low risk. Good reputation,0.2546818181818182
riot,53.84615384615385,7.6923076923076925,38.46153846153847,low risk. Good reputation,0.24328461538461538
bitcoin,64.28571428571429,14.285714285714285,21.428571428571427,low risk. Good reputation,0.3162642857142857
riot,63.63636363636363,9.090909090909092,27.27272727272727,low risk. Good reputation,0.295490909090909
bitcoin,41.509433962264154,13.20754716981132,45.28301886792453,medium risk,0.1508509433962264
bitcoin,23.809523809523807,4.761904761904762,71.42857142857143,high risk. Bad reputation,0.11846190476190477
bitcoin,28.846153846153843,5.769230769230769,65.38461538461539,medium risk,0.1892192307692308
bitcoin,15.238095238095239,2.857142857142857,81.9047619047619,high risk. Bad reputation,0.16580095238095238
